,rainfall_mm,evap_mm,outflow_m3s,lake_level_m
2018-09-03,5.932901778,5.57,977.108,12.14
2018-09-04,5.99694562,3.81,1029.47,12.16
2018-09-05,0.965857226,5.74,1033.02,12.17
2018-09-06,0.193592418,6.88,1014.154,12.18
2018-09-07,0.004477109,7.4,1095.082,12.17
2018-09-08,0.320164658,6.91,1065.952,12.15
2018-09-09,3.576037678,5.6,1008.067,12.13
2018-09-10,3.161350901,5.4,1014.223,12.13
2018-09-11,3.353139193,4.11,1019.164,12.13
2018-09-12,3.050407574,4.55,1019.797,12.13
2018-09-13,1.682476945,5.03,953.794,12.1
2018-09-14,0.786569938,5.42,931.368,12.13
2018-09-15,0.508300739,6.08,923.395,12.15
2018-09-16,1.469580037,5.83,966.549,12.16
2018-09-17,0.798468262,5.41,941.851,12.15
2018-09-18,0.022955329,5.77,940.179,12.14
2018-09-19,2.549987001,4.32,1023.185,12.15
2018-09-20,1.819992809,5.8,1066.111,12.14
2018-09-21,0.197402297,6.74,1124.916,12.13
2018-09-22,0.481038626,6.77,1165.452,12.12
2018-09-23,0.901561778,6.06,1077.558,12.12
2018-09-24,0.199165604,5.62,962.638,12.12
2018-09-25,0.198914743,5.53,972.932,12.11
2018-09-26,2.750136917,4.71,1011.856,12.12
2018-09-27,0.538091531,4.85,1022.983,12.1
2018-09-28,3.562618656,3.91,999.255,12.12
2018-09-29,4.9433529,4.45,943.345,12.1
2018-09-30,3.455873517,4.3,888.494,12.1
2018-10-01,0.822951955,4.23,838.468,12.1
2018-10-02,0.463966339,3.79,790.56,12.09
2018-10-03,1.665946779,3.49,1094.259,12.08
2018-10-04,4.562679738,3.3,1087.772,12.07
2018-10-05,0.349364971,3.77,1072.542,12.08
2018-10-06,0.485327071,4.62,1088.165,12.08
2018-10-07,1.327774516,4.26,1020.324,12.06
2018-10-08,10.01581101,3.74,907.422,12.05
2018-10-09,0.787743441,5.77,902.781,12.05
2018-10-10,6.490403199,3.28,886.966,12.04
2018-10-11,3.762555055,3.55,918.685,12.04
2018-10-12,5.929058073,4.08,943.191,12.03
2018-10-13,1.861665037,5.55,965.562,12.02
2018-10-14,19.66176543,1.8,893.986,12.04
2018-10-15,3.897188151,4.67,860.024,12.05
2018-10-16,3.509106441,6.14,1007.83,12.07
2018-10-17,4.875937484,4.02,1022.348,12.08
2018-10-18,5.443337557,3.01,1017.357,12.08
2018-10-19,7.407466704,1.64,1017.146,12.08
2018-10-20,3.530771973,4.11,1063.564,12.08
2018-10-21,0.267932267,6.74,1047.913,12.09
2018-10-22,0.0,8.83,965.649,12.09
2018-10-23,0.18149027,8.54,1002.807,12.08
2018-10-24,0.002315738,8.1,1056.984,12.06
2018-10-25,2.860342866,4.89,1113.533,12.04
2018-10-26,1.961725684,6.59,1042.362,12.03
2018-10-27,7.54413774,5.52,976.728,12.05
2018-10-28,5.126318097,4.4,967.316,12.01
2018-10-29,5.048328623,4.73,951.284,12.0
2018-10-30,3.590795688,3.62,987.83,12.0
2018-10-31,3.567744342,4.32,1012.072,11.99
2018-11-01,3.88189854,3.42,1034.065,11.99
2018-11-02,6.940667354,3.7,1042.975,11.98
2018-11-03,3.998090365,3.98,1039.45,11.98
2018-11-04,4.940075583,3.88,969.055,12.01
2018-11-05,3.29653923,5.13,1031.459,12.03
2018-11-06,0.550482405,5.98,959.104,12.02
2018-11-07,0.597855841,5.8,1072.741,12.01
2018-11-08,3.173967201,6.31,1109.418,12.02
2018-11-09,4.688730864,4.63,1070.425,12.02
2018-11-10,7.752923023,3.78,955.492,12.02
2018-11-11,7.937578037,3.15,1053.24,12.03
2018-11-12,0.868768443,6.37,823.443,12.04
2018-11-13,2.041835032,5.85,950.201,12.05
2018-11-14,0.213654805,6.08,922.291,12.05
2018-11-15,2.389735331,6.25,1134.29,12.05
2018-11-16,2.75314278,5.55,1213.871,12.07
2018-11-17,9.144481377,4.98,1156.706,12.07
2018-11-18,12.96245247,3.95,1061.423,12.07
2018-11-19,0.264055514,4.79,1035.949,12.06
2018-11-20,11.15516456,4.18,1146.621,12.04
2018-11-21,2.918030123,4.88,1152.323,12.04
2018-11-22,3.843834573,4.99,1105.501,12.03
2018-11-23,1.628504016,4.89,1128.507,12.05
2018-11-24,8.249895815,4.82,1145.093,12.05
2018-11-25,1.687082332,6.3,1092.377,12.05
2018-11-26,3.52092004,6.72,1023.326,12.04
2018-11-27,0.167322784,6.7,1031.031,12.04
2018-11-28,1.242956664,6.03,1149.532,12.05
2018-11-29,2.239050612,6.35,1178.108,12.05
2018-11-30,1.283257461,7.25,1191.55,12.05
2018-12-01,3.375905881,6.76,1273.458,11.98
2018-12-02,0.134630887,6.64,1080.03,11.99
2018-12-03,3.59808796,4.37,1023.857,11.99
2018-12-04,9.928677497,2.68,1189.099,12.0
2018-12-05,7.354894794,3.41,1180.721,12.02
2018-12-06,5.174821217,4.9,1152.799,12.01
2018-12-07,1.589661503,6.54,1203.57,12.02
2018-12-08,14.82120071,2.83,1211.769,12.03
2018-12-09,23.95591291,2.15,1158.909,12.04
2018-12-10,16.35174032,2.04,1093.93,12.05
2018-12-11,18.41640386,1.73,1091.666,12.06
2018-12-12,10.29464681,3.38,1191.572,12.07
2018-12-13,15.44024636,4.24,1189.98,12.11
2018-12-14,2.128373273,5.03,1101.409,12.13
2018-12-15,10.44161719,3.48,1070.351,12.13
2018-12-16,6.812617412,4.18,912.579,12.11
2018-12-17,2.259491568,3.98,871.636,12.11
2018-12-18,0.009641778,5.09,975.616,12.12
2018-12-19,8.00812569,3.91,1169.515,12.13
2018-12-20,0.911548983,5.17,1182.629,12.13
2018-12-21,3.018083812,3.32,969.698,12.15
2018-12-22,2.282481585,4.41,933.345,12.15
2018-12-23,4.995150164,4.04,779.929,12.13
2018-12-24,7.968724654,4.4,790.515,12.14
2018-12-25,2.243195738,5.83,994.847,12.14
2018-12-26,0.12798159,7.06,720.495,12.15
2018-12-27,0.971326682,6.93,681.777,12.15
2018-12-28,2.406773666,6.05,755.557,12.14
2018-12-29,4.777913375,5.18,964.932,12.14
2018-12-30,4.910262654,5.02,810.378,12.13
2018-12-31,7.667761501,4.4,751.326,12.12
2019-01-01,1.115800256,5.32,809.89,12.13
2019-01-02,0.006807207,6.41,701.833,12.14
2019-01-03,0.145490196,5.73,857.17,12.14
2019-01-04,2.612257124,5.12,909.523,12.13
2019-01-05,0.210594496,5.88,792.794,12.14
2019-01-06,0.059442997,6.39,772.488,12.15
2019-01-07,0.709813192,5.17,774.597,12.15
2019-01-08,0.575259063,5.59,950.935,12.14
2019-01-09,0.013229184,6.84,948.39,12.13
2019-01-10,1.087154452,6.9,914.78,12.12
2019-01-11,0.247252999,6.73,924.359,12.13
2019-01-12,0.767086175,6.68,914.477,12.13
2019-01-13,0.250994145,6.76,899.451,12.11
2019-01-14,0.989872975,5.62,909.867,12.12
2019-01-15,5.756496238,4.62,887.349,12.13
2019-01-16,7.516730709,4.0,874.235,12.14
2019-01-17,3.385689543,5.85,748.539,12.13
2019-01-18,6.772002754,3.89,801.035,12.12
2019-01-19,3.205848164,5.09,832.381,12.1
2019-01-20,1.906653084,4.67,783.88,12.1
2019-01-21,2.486865237,4.27,768.852,12.1
2019-01-22,0.0,6.32,957.134,12.11
2019-01-23,1.855601496,5.89,908.234,12.11
2019-01-24,5.179941428,5.54,925.85,12.1
2019-01-25,3.222261504,6.17,906.886,12.11
2019-01-26,7.361031305,6.68,794.538,12.13
2019-01-27,0.011722757,6.85,709.946,12.14
2019-01-28,0.235044506,7.04,760.586,12.14
2019-01-29,0.504668714,6.91,895.175,12.13
2019-01-30,0.651413176,6.13,940.933,12.11
2019-01-31,0.011380575,5.77,869.632,12.08
2019-02-01,0.048062109,6.24,957.206,12.05
2019-02-02,0.447220295,6.21,952.538,12.07
2019-02-03,0.014201777,5.6,921.003,12.07
2019-02-04,0.019498841,5.76,975.797,12.08
2019-02-05,2.598268184,4.47,843.809,12.07
2019-02-06,0.118405643,4.76,898.036,12.07
2019-02-07,2.628589351,4.5,983.186,12.07
2019-02-08,0.624737099,5.17,915.176,12.07
2019-02-09,0.045745381,5.38,1012.757,12.07
2019-02-10,3.877420207,4.41,803.326,12.07
2019-02-11,11.81705685,4.97,800.662,12.07
2019-02-12,0.459687539,5.59,1107.496,12.07
2019-02-13,0.0,5.34,1139.679,12.06
2019-02-14,0.015914233,5.01,1228.315,12.06
2019-02-15,0.841481496,4.13,1211.199,12.08
2019-02-16,2.093320038,4.22,1071.155,12.06
2019-02-17,1.89609894,4.56,1033.716,12.05
2019-02-18,2.420785136,4.89,1069.747,12.06
2019-02-19,4.571594634,5.29,1015.304,12.06
2019-02-20,4.320828648,4.95,1100.558,12.07
2019-02-21,14.18215303,4.87,1127.343,12.05
2019-02-22,12.83760694,4.31,1089.536,12.06
2019-02-23,12.81695871,4.07,894.009,12.05
2019-02-24,8.315409253,4.75,785.913,12.06
2019-02-25,4.301518894,5.98,838.683,12.05
2019-02-26,0.0,6.76,1003.636,12.06
2019-02-27,0.0,6.93,1066.681,12.07
2019-02-28,0.038791476,6.61,1201.271,12.06
2019-03-01,2.60560703,5.04,1144.654,12.05
2019-03-02,15.80069883,3.01,1090.966,12.07
2019-03-03,3.108860799,5.59,870.645,12.07
2019-03-04,13.16496318,5.83,922.97,12.07
2019-03-05,10.68756572,5.84,950.849,12.06
2019-03-06,4.889491324,4.27,1004.576,12.06
2019-03-07,3.266821319,6.04,1067.583,12.05
2019-03-08,5.934757008,5.3,1036.146,12.04
2019-03-09,0.679333854,6.56,976.158,12.04
2019-03-10,1.550067049,7.47,822.971,12.05
2019-03-11,1.102532021,6.48,911.268,12.05
2019-03-12,0.67080374,6.68,1060.363,12.06
2019-03-13,2.028185326,6.59,1116.946,12.06
2019-03-14,7.252060751,6.17,1139.262,12.06
2019-03-15,1.833036216,5.9,1129.265,12.07
2019-03-16,0.035427954,5.5,1058.509,12.05
2019-03-17,1.88844447,4.68,934.17,12.03
2019-03-18,0.271905431,5.64,901.764,12.04
2019-03-19,0.028420572,5.12,974.118,12.03
2019-03-20,0.123401892,4.68,993.68,12.02
2019-03-21,3.741601467,4.34,856.043,12.01
2019-03-22,0.308359857,5.26,1012.458,12.01
2019-03-23,0.000535285,4.73,1001.706,11.99
2019-03-24,0.113136352,4.16,918.021,11.99
2019-03-25,1.844905913,3.6,880.998,11.96
2019-03-26,6.604280048,3.44,1043.907,11.98
2019-03-27,8.673058679,3.44,1054.574,11.98
2019-03-28,17.42773438,3.5,1021.212,11.98
2019-03-29,6.877139901,5.67,1038.795,11.97
2019-03-30,3.388013548,5.14,1002.147,11.98
2019-03-31,2.056088601,6.21,957.484,11.99
2019-04-01,4.305851102,5.89,1114.004,11.98
2019-04-02,8.025610304,5.77,1090.966,11.97
2019-04-03,2.197477777,5.93,870.645,11.95
2019-04-04,4.979690311,5.77,922.97,11.96
2019-04-05,2.861195802,6.54,961.316,11.96
2019-04-06,0.450760202,8.11,1057.323,11.95
2019-04-07,0.243295106,7.47,1067.583,11.95
2019-04-08,1.72427899,6.33,1036.146,11.95
2019-04-09,11.69337375,4.49,976.158,11.96
2019-04-10,9.707538287,3.02,822.971,11.97
2019-04-11,2.043665479,5.65,911.268,11.98
2019-04-12,4.197821389,5.57,1060.363,11.98
2019-04-13,8.76595793,5.62,1116.946,11.98
2019-04-14,9.051715901,3.38,1139.262,11.98
2019-04-15,1.152195898,4.93,1129.265,12.0
2019-04-16,4.471920014,4.98,1058.509,11.99
2019-04-17,3.877788855,5.53,934.17,11.97
2019-04-18,0.0,6.08,901.764,11.96
2019-04-19,0.063759543,7.92,974.118,11.96
2019-04-20,4.908621776,6.25,993.68,11.93
2019-04-21,3.504532298,4.5,856.043,11.89
2019-04-22,12.24758519,2.41,1012.458,11.91
2019-04-23,15.46063737,4.73,996.551,11.95
2019-04-24,2.710607416,6.8,916.989,11.96
2019-04-25,4.607656799,4.82,880.998,11.97
2019-04-26,26.18596412,0.95,1043.907,11.98
2019-04-27,7.866051441,2.02,1054.574,12.0
2019-04-28,2.300521532,5.41,1021.212,12.03
2019-04-29,17.37331492,4.78,1038.795,12.04
2019-04-30,14.23657525,3.52,1006.861,12.03
2019-05-01,4.871463814,4.22,1015.151,12.02
2019-05-02,0.353934014,5.63,1014.694,12.03
2019-05-03,4.846742934,6.54,1118.044,12.03
2019-05-04,2.617191463,6.19,1102.11,12.03
2019-05-05,7.437371889,6.29,984.149,12.03
2019-05-06,2.685630446,6.06,847.103,12.05
2019-05-07,4.478737002,6.56,895.593,12.04
2019-05-08,12.16802592,5.39,969.545,12.03
2019-05-09,10.00403254,3.99,1012.886,12.04
2019-05-10,7.82429463,4.28,1048.333,12.05
2019-05-11,11.22073771,4.96,964.101,12.05
2019-05-12,9.767679884,5.1,912.84,12.04
2019-05-13,12.14497012,4.5,1004.317,12.04
2019-05-14,4.444893741,4.52,909.612,12.04
2019-05-15,9.282087896,4.63,928.947,12.04
2019-05-16,4.207306627,5.15,994.769,12.05
2019-05-17,4.743865043,6.05,1021.0,12.07
2019-05-18,9.546199728,5.51,1005.608,12.07
2019-05-19,19.97140596,3.73,906.438,12.06
2019-05-20,13.889413,4.33,974.729,12.07
2019-05-21,10.08282014,3.22,1105.524,12.09
2019-05-22,7.404066451,4.78,1085.024,12.1
2019-05-23,15.38543645,4.01,957.145,12.11
2019-05-24,20.27419358,4.97,1005.282,12.1
2019-05-25,9.239335624,4.93,973.291,12.09
2019-05-26,14.01870677,3.93,908.204,12.07
2019-05-27,10.94239278,4.86,916.571,12.06
2019-05-28,11.61766019,3.54,988.906,12.05
2019-05-29,5.749577338,4.26,995.729,12.11
2019-05-30,5.240679814,5.23,992.835,12.16
2019-05-31,7.522436224,4.34,967.319,12.18
2019-06-01,7.018823019,4.09,973.67,12.15
2019-06-02,5.958840654,4.05,988.389,12.18
2019-06-03,13.95039231,3.56,1092.432,12.19
2019-06-04,5.256388282,4.23,1011.212,12.17
2019-06-05,10.09898836,3.53,996.974,12.17
2019-06-06,2.294759241,4.66,1063.858,12.17
2019-06-07,10.24802038,3.48,1046.088,12.17
2019-06-08,4.239498416,3.33,988.396,12.19
2019-06-09,3.549750412,3.93,889.374,12.19
2019-06-10,0.715911314,6.36,1094.125,12.2
2019-06-11,1.143917584,5.45,1037.469,12.17
2019-06-12,5.231935239,4.18,1090.144,12.17
2019-06-13,1.904876764,5.04,1182.685,12.17
2019-06-14,1.065124713,5.14,1001.44,12.16
2019-06-15,0.685884206,4.84,879.19,12.16
2019-06-16,0.644701008,4.07,843.163,12.17
2019-06-17,1.119532105,4.28,943.521,12.16
2019-06-18,0.874290471,4.01,963.299,12.15
2019-06-19,0.449743277,3.9,875.885,12.15
2019-06-20,0.00231829,4.31,946.097,12.15
2019-06-21,0.41195216,4.03,1070.296,12.15
2019-06-22,0.571716352,3.46,1078.944,12.13
2019-06-23,1.410235957,3.44,1023.9,12.14
2019-06-24,2.086321542,3.7,1026.695,12.16
2019-06-25,4.51105518,3.19,984.709,12.16
2019-06-26,23.1304727,2.74,1016.203,12.17
2019-06-27,4.042255048,2.1,1013.83,12.18
2019-06-28,4.625411449,4.39,1043.984,12.16
2019-06-29,0.994284861,4.74,856.702,12.18
2019-06-30,7.734432575,4.87,862.169,12.19
2019-07-01,0.050553678,6.18,982.208,12.17
2019-07-02,0.457603624,6.0,1008.737,12.16
2019-07-03,0.778283193,5.51,1039.283,12.17
2019-07-04,1.997678633,5.47,1092.799,12.17
2019-07-05,0.319972816,4.86,1055.613,12.16
2019-07-06,0.934243885,4.23,934.237,12.16
2019-07-07,5.226556111,4.33,890.952,12.16
2019-07-08,0.911417566,4.09,1071.783,12.15
2019-07-09,4.883869756,3.39,1137.01,12.15
2019-07-10,5.013319818,3.4,1038.443,12.17
2019-07-11,2.919775322,5.17,1011.539,12.16
2019-07-12,8.845713039,3.67,986.915,12.16
2019-07-13,15.00666026,2.27,1007.213,12.17
2019-07-14,0.054814936,5.62,963.845,12.17
2019-07-15,0.57954895,6.17,947.812,12.18
2019-07-16,0.784801347,6.12,889.045,12.18
2019-07-17,2.298967655,6.14,849.371,12.17
2019-07-18,0.115002431,6.42,929.437,12.16
2019-07-19,0.859499585,5.74,968.156,12.15
2019-07-20,0.465696097,4.91,968.385,12.14
2019-07-21,1.331865421,3.97,1004.374,12.14
2019-07-22,1.762217055,4.1,1024.924,12.13
2019-07-23,1.847055893,3.83,959.919,12.13
2019-07-24,0.120666544,4.37,981.176,12.13
2019-07-25,0.238278744,4.68,1004.179,12.12
2019-07-26,0.376295254,4.69,1004.516,12.12
2019-07-27,0.524378321,4.78,877.216,12.12
2019-07-28,0.013966229,4.35,841.576,12.12
2019-07-29,0.002896078,3.99,794.763,12.1
2019-07-30,0.839750872,2.59,882.626,12.1
2019-07-31,4.470856617,2.82,1006.049,12.11
2019-08-01,0.364143275,4.92,1082.925,12.1
2019-08-02,5.113390491,5.22,954.306,12.09
2019-08-03,1.172713598,6.09,881.904,12.09
2019-08-04,0.124114394,6.68,724.167,12.09
2019-08-05,0.363285521,6.05,761.426,12.08
2019-08-06,1.133138206,4.87,1195.532,12.08
2019-08-07,1.462984741,5.13,1146.567,12.08
2019-08-08,5.907760205,4.58,1009.166,12.08
2019-08-09,3.133015845,4.14,964.027,12.06
2019-08-10,14.65964438,4.56,874.149,12.05
2019-08-11,0.796764978,5.12,821.178,12.04
2019-08-12,1.621686338,5.97,911.297,12.04
2019-08-13,0.96639285,5.11,1131.699,12.05
2019-08-14,0.466581014,6.26,1158.193,12.06
2019-08-15,0.169644799,6.3,1191.956,12.07
2019-08-16,0.003865765,5.46,1170.834,12.05
2019-08-17,0.29446481,4.58,1171.363,12.05
2019-08-18,1.83043124,3.95,1060.927,12.06
2019-08-19,2.707015152,4.34,1043.924,12.05
2019-08-20,2.29607295,4.11,1139.205,12.04
2019-08-21,9.012399452,3.47,1198.244,12.04
2019-08-22,1.949268882,4.28,1267.75,12.05
2019-08-23,2.45263686,4.12,1246.426,12.05
2019-08-24,2.270601603,4.39,1155.411,12.05
2019-08-25,4.195095752,4.64,949.027,12.06
2019-08-26,3.730478589,4.69,1084.036,12.07
2019-08-27,2.005929753,4.84,1176.706,12.03
2019-08-28,4.494908631,4.83,1087.28,12.01
2019-08-29,4.53552742,5.35,1143.871,12.04
2019-08-30,6.545988866,3.96,1114.092,12.04
2019-08-31,12.88961938,2.98,894.255,12.04
2019-09-01,0.0,5.39,863.634,12.03
2019-09-02,4.660419395,5.58,905.036,12.03
2019-09-03,5.759569754,5.24,927.172,12.03
2019-09-04,0.754699385,6.75,908.883,12.0
2019-09-05,1.308222084,6.08,871.013,11.99
2019-09-06,2.773841001,4.97,937.255,12.0
2019-09-07,1.821183812,5.55,1032.398,12.01
2019-09-08,1.370177789,6.9,820.755,12.0
2019-09-09,0.266494059,6.85,742.969,11.99
2019-09-10,1.15154144,5.48,921.356,11.99
2019-09-11,5.480278239,4.68,979.163,12.01
2019-09-12,2.87411015,4.17,979.876,12.0
2019-09-13,0.0,4.92,928.005,12.0
2019-09-14,2.233959603,5.27,1187.687,11.99
2019-09-15,2.266934067,5.81,1192.6,12.02
2019-09-16,1.753546194,6.58,1097.926,12.02
2019-09-17,0.492107998,7.99,1057.86,12.03
2019-09-18,1.144099134,7.36,1040.274,12.04
2019-09-19,2.763590024,6.64,983.215,12.03
2019-09-20,0.684524754,7.12,1065.665,12.02
2019-09-21,1.129676183,6.32,1099.435,12.01
2019-09-22,1.280667007,5.21,924.481,12.02
2019-09-23,0.210590398,5.67,987.047,12.02
2019-09-24,0.416283921,5.78,1085.618,12.02
2019-09-25,2.012577589,5.36,1025.306,12.03
2019-09-26,6.60259988,5.52,1021.893,12.02
2019-09-27,9.555312194,4.11,899.705,12.01
2019-09-28,10.54614875,4.78,951.607,12.02
2019-09-29,5.109231706,5.44,949.918,12.01
2019-09-30,15.49109362,3.76,868.258,12.01
2019-10-01,7.092212822,4.26,834.562,11.99
2019-10-02,12.21278804,3.47,949.555,11.99
2019-10-03,2.503994692,5.24,950.024,11.98
2019-10-04,1.892485962,7.49,985.808,12.0
2019-10-05,2.61395021,6.31,1019.228,12.01
2019-10-06,6.900501941,3.35,906.774,12.05
2019-10-07,6.378259072,5.09,983.519,12.06
2019-10-08,1.055056144,6.73,897.702,12.06
2019-10-09,4.01484282,6.32,1013.183,12.07
2019-10-10,9.280642638,3.61,1033.398,12.08
2019-10-11,11.06809268,3.43,942.699,12.08
2019-10-12,16.12078403,4.1,839.077,12.09
2019-10-13,9.428657859,4.58,799.989,12.06
2019-10-14,16.4753561,2.77,858.298,12.1
2019-10-15,1.10431874,5.05,997.68,12.1
2019-10-16,10.82134918,4.99,990.416,12.11
2019-10-17,10.402357,3.18,1097.184,12.12
2019-10-18,10.45245461,1.75,815.272,12.11
2019-10-19,8.381403673,4.32,739.239,12.1
2019-10-20,7.588950721,3.71,737.856,12.12
2019-10-21,10.30798105,4.09,906.52,12.11
2019-10-22,8.451933227,3.81,1055.691,12.13
2019-10-23,14.39135724,3.84,989.376,12.13
2019-10-24,16.15137261,4.16,798.409,12.14
2019-10-25,5.812398636,4.85,745.217,12.16
2019-10-26,21.72788101,4.43,917.538,12.17
2019-10-27,7.821896011,5.57,795.199,12.18
2019-10-28,14.25429824,3.34,725.864,12.18
2019-10-29,11.52917867,2.13,800.805,12.17
2019-10-30,10.57347613,3.42,856.101,12.19
2019-10-31,19.25790781,2.27,837.265,12.21
2019-11-01,4.492447953,4.39,730.687,12.2
2019-11-02,2.067886259,6.26,799.278,12.2
2019-11-03,1.939891848,6.4,789.506,12.19
2019-11-04,0.572608742,6.73,976.413,12.18
2019-11-05,0.856548824,6.59,930.863,12.18
2019-11-06,3.096887241,5.41,894.561,12.18
2019-11-07,7.409410883,4.11,961.264,12.18
2019-11-08,8.217279957,3.89,1138.708,12.18
2019-11-09,1.471728124,4.99,1075.482,12.2
2019-11-10,2.84321349,4.63,891.986,12.21
2019-11-11,7.778581873,5.06,737.986,12.2
2019-11-12,9.761059069,3.31,916.987,12.2
2019-11-13,20.67372056,2.99,999.493,12.21
2019-11-14,5.310837005,2.58,996.212,12.23
2019-11-15,1.046199708,5.38,999.989,12.22
2019-11-16,0.935227892,5.48,981.07,12.23
