date,stage_rel_m,storage_true_m3,area_m2,level_sim_m,level_obs_m,vol_p_minus_e_m3d,vol_qin_m3d,vol_qout_m3d,vol_gw_m3d,dS_m3d,qin_scaled_m3s,level_obs_m_asl,level_sim_m_asl
2017-09-23,0.2922496047295291,2768305948470.637,57884490000.0,12.00435414606257,11.74,-448724814.39118314,2675270.2836714424,87259334.4,4500000.0,-537808878.5075117,30.963776431382435,1134.59,1134.8543541460624
2017-09-24,0.2888592129569283,2768093580905.1035,57884490000.0,12.00096375428997,11.74,-202067950.61550742,73780573.88173124,79580188.8,4500000.0,-212367565.53377616,853.9418273348524,1134.59,1134.85096375429
2017-09-25,0.28469381806223554,2767832668646.992,57884490000.0,11.996798359395276,11.73,-211674170.86403498,29976226.352584872,74714313.60000001,4500000.0,-260912258.11145014,346.94706426602863,1134.58,1134.8467983593953
2017-09-26,0.28346483587621096,2767755687586.2666,57884490000.0,11.995569377209252,11.72,-96979621.29226919,103149862.96681485,78651302.4,4500000.0,-76981060.72545435,1193.864154708505,1134.57,1134.8455693772091
2017-09-27,0.29444302291069335,2768443339931.7344,57884490000.0,12.006547564243734,11.72,393521333.91918564,381014793.94866794,82383782.39999999,4500000.0,687652345.4678537,4409.893448479953,1134.57,1134.8565475642436
2017-09-28,0.28779197391566164,2768026731121.2915,57884490000.0,11.999896515248702,11.73,-342455623.7014065,15922902.858642438,85576089.60000001,4500000.0,-416608810.44276404,184.2928571602134,1134.58,1134.8498965152487
2017-09-29,0.2870155810658943,2767978099378.8677,57884490000.0,11.999120122398935,11.74,-124166618.4628041,162209656.83894774,82174780.8,4500000.0,-48631742.42385635,1877.4265837841174,1134.59,1134.8491201223987
2017-09-30,0.2915493049411884,2768262083050.0107,57884490000.0,12.00365384627423,11.72,99961474.74841616,272135969.19477797,83613772.8,4500000.0,283983671.14319414,3149.7218656803007,1134.57,1134.853653846274
2017-10-01,0.2876001109716576,2768014713198.566,57884490000.0,11.999704652304699,11.72,-208704114.614257,44347489.079075314,78658387.2,4354838.70967742,-247369851.44485912,513.2811236004087,1134.57,1134.8497046523046
2017-10-02,0.28302199668918243,2767727948998.4043,57884490000.0,11.995126538022223,11.76,-259094051.02218795,45365863.97022882,68681174.4,4354838.70967742,-286764200.16163653,525.0678700257965,1134.61,1134.8451265380222
2017-10-03,0.277353979785784,2767372915411.754,57884490000.0,11.989458521118825,11.74,-297229482.8815483,30981419.74089479,84430684.8,4354838.70967742,-355033586.6503309,358.5812470010971,1134.59,1134.8394585211188
2017-10-04,0.2699128157378781,2766906815326.6963,57884490000.0,11.98201735707092,11.74,-384374475.4323573,10490166.684330186,87860937.6,4354838.70967742,-466100085.0577045,121.4139662538216,1134.59,1134.8320173570708
2017-10-05,0.2648045175521722,2766586841435.04,57884490000.0,11.976909058885212,11.73,-273449646.0941648,44789428.34736077,86958835.2,4354838.70967742,-319973891.65648144,518.3961614277866,1134.58,1134.8269090588851
2017-10-06,0.2570520219122913,2766101240142.837,57884490000.0,11.969156563245331,11.72,-395757658.471582,267092.9781320924,85755888.0,4354838.70967742,-485601292.2031273,3.091353913565884,1134.57,1134.8191565632453
2017-10-07,0.25744765194595903,2766126021640.887,57884490000.0,11.969552193279,11.72,-7443414.439573242,121062448.79933308,84482697.6,4354838.70967742,24781498.050082423,1401.185749992281,1134.57,1134.819552193279
2017-10-08,0.2551427183496784,2765981645070.4526,57884490000.0,11.967247259682718,11.71,-136136780.33056363,69123480.60583846,73008432.0,4354838.70967742,-144376570.4344026,800.0402847897969,1134.56,1134.8172472596825
2017-10-09,0.26469973365575544,2766580277974.9795,57884490000.0,11.976804274988796,11.71,418940032.50737095,250866878.72918472,66819168.0,4354838.70967742,598632904.5268782,2903.551837143342,1134.56,1134.8268042749887
2017-10-10,0.27255599906453126,2767072379204.262,57884490000.0,11.984660540397572,11.71,366808516.3030606,195277682.88924828,65630131.199999996,4354838.70967742,492101229.2826315,2260.158366773707,1134.56,1134.8346605403974
2017-10-11,0.27274832516630637,2767084426138.293,57884490000.0,11.984852866499347,11.73,6865060.284279432,91157928.45625986,81621216.0,4354838.70967742,12046934.030861877,1055.0686163918965,1134.58,1134.8348528664992
2017-10-12,0.28656136718546066,2767949648302.2695,57884490000.0,11.998665908518502,11.73,650564405.9471123,300299012.73890156,81286416.0,4354838.70967742,865222163.9763365,3475.6830178113605,1134.58,1134.8486659085183
2017-10-13,0.285189101246983,2767863692225.1655,57884490000.0,11.997293642580024,11.72,-78512929.60214217,75823489.60801329,78911798.4,4354838.70967742,-85956077.1038063,877.5866852779316,1134.57,1134.8472936425799
2017-10-14,0.28645735064498545,2767943132907.897,57884490000.0,11.998561891978026,11.71,48774522.57210738,115323837.26898007,80302838.4,4354838.70967742,79440682.73141004,1334.7666350576396,1134.56,1134.8485618919779
2017-10-15,0.2867678308468181,2767962580785.6147,57884490000.0,11.998872372179859,11.71,13724581.659595272,95243910.7679147,85165776.0,4354838.70967742,19447877.717832543,1102.3600783323461,1134.56,1134.8488723721798
2017-10-16,0.28455798522156406,2767824160341.278,57884490000.0,11.996662526554605,11.7,-127324892.09391944,71433660.86669874,78174374.4,4354838.70967742,-138420444.33689812,826.7784822534576,1134.55,1134.8466625265546
2017-10-17,0.2802794379938398,2767556160440.466,57884490000.0,11.992383979326881,11.72,-230397208.35946384,42191010.257205434,75438864.0,4354838.70967742,-267999900.81193584,488.3218779769148,1134.57,1134.8423839793268
2017-10-18,0.2881950726058643,2768051980441.503,57884490000.0,12.000299613938905,11.73,355685229.6458698,224462314.10085678,79972704.0,4354838.70967742,495820001.0370491,2597.943450241398,1134.58,1134.850299613939
2017-10-19,0.29357769573889064,2768389137515.851,57884490000.0,12.005682237071932,11.72,272069619.7684641,151913771.68952826,82471478.39999999,4354838.70967742,337157074.34831494,1758.261246406577,1134.57,1134.8556822370717
2017-10-20,0.30303909714796284,2768981781351.2974,57884490000.0,12.015143638481003,11.74,468061569.58703494,212140563.7691625,83203459.2,4354838.70967742,592643835.44652,2455.3305991801217,1134.59,1134.865143638481
2017-10-21,0.30266804846228657,2768958539581.214,57884490000.0,12.014772589795328,11.74,-20078877.713134766,84870000.73955071,83678054.39999999,4354838.70967742,-23241770.083261468,982.2916752262814,1134.59,1134.8647725897952
2017-10-22,0.29697577524449054,2768601986626.071,57884490000.0,12.009080316577531,11.74,-304065535.27981603,30814727.646667365,78947308.8,4354838.70967742,-356552955.1428261,356.65194035494636,1134.59,1134.8590803165775
2017-10-23,0.28972601759410366,2768147875866.5527,57884490000.0,12.001830558927145,11.75,-379590384.2702615,6839586.661782596,77005123.2,4354838.70967742,-454110759.5181563,79.16188265952078,1134.6,1134.851830558927
2017-10-24,0.2844113163856021,2767814973289.833,57884490000.0,11.996515857718643,11.75,-276938365.95526403,28522567.14525123,80131939.2,4354838.70967742,-332902576.7196902,330.1223049218892,1134.6,1134.8465158577185
2017-10-25,0.2906207580857365,2768203920675.7476,57884490000.0,12.002725299418778,11.74,257587905.15929255,220660293.8651337,84945974.4,4354838.70967742,388947385.91474885,2553.9385864020105,1134.59,1134.8527252994186
2017-10-26,0.2904082950469494,2768190612403.0347,57884490000.0,12.00251283637999,11.76,-3008884.76047855,76119725.95705645,82064275.2,4354838.70967742,-13308272.713099532,881.0153467251904,1134.61,1134.85251283638
2017-10-27,0.29042380867203066,2768191584146.424,57884490000.0,12.002528350005072,11.75,2426995.6572649726,78464421.64170587,75564835.2,4354838.70967742,971743.3892934257,908.1530282604846,1134.6,1134.852528350005
2017-10-28,0.29651716354228447,2768573260078.446,57884490000.0,12.008621704875326,11.76,290740328.4114741,171932685.52040586,76642243.2,4354838.70967742,381675932.0222026,1989.9616379676604,1134.61,1134.8586217048753
2017-10-29,0.295198101223289,2768490636572.886,57884490000.0,12.00730264255633,11.77,-67532530.63486275,61408468.58483139,72144604.8,4354838.70967742,-82623505.55970877,710.7461641762892,1134.62,1134.8573026425563
2017-10-30,0.2929493571690325,2768349779606.3936,57884490000.0,12.005053898502073,11.78,-135563878.31538293,68503849.73230508,69442099.2,4354838.70967742,-140856966.49275526,792.8686311609384,1134.6299999999999,1134.855053898502
2017-10-31,0.285331743956906,2767872627087.8833,57884490000.0,11.997436285289947,11.77,-408381940.5455172,9157403.144836307,73573142.4,4354838.70967742,-477152518.5103583,105.98846232449428,1134.62,1134.8474362852899
2017-11-01,0.27819174672784686,2767425391508.295,57884490000.0,11.990296288060888,11.76,-364546158.25917125,7530956.270596305,85720377.6,4500000.0,-447235579.5885749,87.16384572449427,1134.61,1134.8402962880607
2017-11-02,0.2739199403147804,2767157813839.04,57884490000.0,11.98602448164782,11.77,-236425541.04734758,60207692.59222967,86859820.8,4500000.0,-267577669.2551179,696.8482938915471,1134.62,1134.8360244816477
2017-11-03,0.2668903425050894,2766717493464.9795,57884490000.0,11.97899488383813,11.76,-367845130.6203243,19997927.759764533,87973171.2,4500000.0,-440320374.06055975,231.4574972194969,1134.61,1134.828994883838
2017-11-04,0.28857981588515097,2768076080014.3716,57884490000.0,12.000684357218192,11.73,1013204237.1054201,436314712.28657365,86432400.0,4500000.0,1358586549.3919938,5049.938799613121,1134.58,1134.8506843572181
2017-11-05,0.3005363508341221,2768825014175.86,57884490000.0,12.012640892167163,11.75,587599098.4700685,242947408.61797494,77112345.60000001,4500000.0,748934161.4880434,2811.891303448784,1134.6,1134.862640892167
2017-11-06,0.30097672311585894,2768852598241.5586,57884490000.0,12.0130812644489,11.78,15976133.248046586,94645100.45053332,78537168.0,4500000.0,27584065.698579907,1095.429403362654,1134.6299999999999,1134.8630812644487
2017-11-07,0.3211740733777605,2770117721092.5547,57884490000.0,12.0332786147108,11.8,976438230.6641462,382530773.9317356,89346153.6,4500000.0,1265122850.9958818,4427.439513098791,1134.6499999999999,1134.8832786147107
2017-11-08,0.32280963554220105,2770220169534.634,57884490000.0,12.034914176875242,11.8,79116490.94783418,113907691.93133247,86075740.8,4500000.0,102448442.07916667,1318.3760640200517,1134.6499999999999,1134.884914176875
2017-11-09,0.32502676967450894,2770359046516.9175,57884490000.0,12.037131311007549,11.83,111523506.3327339,115401498.35082959,83548022.4,4500000.0,138876982.28356346,1335.6654901716388,1134.6799999999998,1134.8871313110074
2017-11-10,0.32280489161825593,2770219872384.4375,57884490000.0,12.034909432951297,11.82,-104785283.06390285,56448164.98396043,86337014.39999999,4500000.0,-139174132.4799424,653.3352428699123,1134.6699999999998,1134.8849094329512
2017-11-11,0.32313280750058165,2770240412399.368,57884490000.0,12.035237348833622,11.8,19556832.084716246,91904955.64604996,86421772.8,4500000.0,20540014.93076621,1063.7147644218746,1134.6499999999999,1134.8852373488335
2017-11-12,0.32811487540802503,2770552479471.1963,57884490000.0,12.040219416741065,11.82,220179892.8673328,172648830.16062194,76261651.2,4500000.0,312067071.8279547,1998.2503490812724,1134.6699999999998,1134.890219416741
2017-11-13,0.3252569037905725,2770373461671.6406,57884490000.0,12.037361445123613,11.84,-140303419.4322485,41402381.476705395,75616761.6,4500000.0,-179017799.5555431,479.19423005446055,1134.6899999999998,1134.8873614451236
2017-11-14,0.32311786709960855,2770239476561.6255,57884490000.0,12.035222408432649,11.86,-121669646.01404014,66034763.1988552,73850227.2,4500000.0,-133985110.01518494,764.2912407274907,1134.7099999999998,1134.8852224084326
2017-11-15,0.31882140413261345,2769970354453.65,57884490000.0,12.030925945465654,11.84,-228608131.09750798,44705482.32180398,80719459.2,4500000.0,-269122107.975704,517.4245639097683,1134.6899999999998,1134.8809259454656
2017-11-16,0.3118862651984678,2769535950800.3667,57884490000.0,12.023990806531508,11.84,-364662156.80905855,20532276.32598185,85773772.8,4500000.0,-434403653.2830767,237.64208710627145,1134.6899999999998,1134.8739908065313
2017-11-17,0.30742454748488063,2769256477455.549,57884490000.0,12.01952908881792,11.84,-227471987.40968263,39137711.39164167,86639068.80000001,4500000.0,-279473344.81804097,452.9827707365934,1134.6899999999998,1134.869529088818
2017-11-18,0.3030334913048834,2768981430212.1587,57884490000.0,12.015138032637925,11.83,-237578327.97316006,42247036.58289483,75215952.0,4500000.0,-275047243.3902652,488.970330820542,1134.6799999999998,1134.8651380326378
2017-11-19,0.29789893038498716,2768659811273.765,57884490000.0,12.010003471718028,11.84,-270447894.09208196,28607374.89868698,75278419.2,4500000.0,-321618938.393395,331.1038761422104,1134.6899999999998,1134.8600034717178
2017-11-20,0.2938974094468485,2768409163762.4863,57884490000.0,12.00600195077989,11.85,-214812080.55791497,39965478.07920681,71300908.8,4500000.0,-250647511.27870816,462.5634036945233,1134.6999999999998,1134.8560019507797
2017-11-21,0.28939807416458563,2768127334126.119,57884490000.0,12.001502615497627,11.82,-224348253.62740368,31524297.260421805,84505680.0,4500000.0,-281829636.36698186,364.8645516252524,1134.6699999999998,1134.8515026154976
2017-11-22,0.2883285345231348,2768060340237.1733,57884490000.0,12.000433075856176,11.82,-49618602.01969355,74475804.27392183,87351091.2,4500000.0,-66993888.945771724,861.9884753926139,1134.6699999999998,1134.850433075856
2017-11-23,0.29181367613983583,2768278642749.19,57884490000.0,12.003918217472876,11.81,162983784.32429445,144462561.2924133,84643833.6,4500000.0,218302512.01670775,1672.0203853288576,1134.6599999999999,1134.8539182174727
2017-11-24,0.2962731676341476,2768557976647.9497,57884490000.0,12.008377708967188,11.83,209465261.39013898,157143293.3695656,82774656.0,4500000.0,279333898.7597046,1818.7881177033057,1134.6799999999998,1134.858377708967
2017-11-25,0.29594482889274626,2768537410145.947,57884490000.0,12.008049370225788,11.84,-21121530.714048777,86927841.51121491,81872812.8,4500000.0,-20566502.002833858,1006.1092767501725,1134.6899999999998,1134.8580493702257
2017-11-26,0.30549738247823294,2769135763576.9487,57884490000.0,12.017601923811274,11.86,435625905.8945754,245182961.9071588,77955436.8,4500000.0,598353431.0017343,2837.765762814338,1134.7099999999998,1134.8676019238112
2017-11-27,0.2992015045259008,2768741401991.8257,57884490000.0,12.011306045858941,11.89,-332360733.61620295,7659868.492940786,65160719.99999999,4500000.0,-394361585.12326217,88.6558853349628,1134.74,1134.8613060458588
2017-11-28,0.2962386839379878,2768555816656.0977,57884490000.0,12.008343225271028,11.86,-171284243.12163955,63743883.39354812,73544976.0,4500000.0,-185585335.72809142,737.7764281660662,1134.7099999999998,1134.858343225271
2017-11-29,0.29731370062674173,2768623153616.6646,57884490000.0,12.009418241959782,11.86,47997309.20352762,99203952.16314231,75364300.8,4500000.0,67336960.56666993,1148.19389077711,1134.7099999999998,1134.8594182419597
2017-11-30,0.31060085402228704,2769455435137.1323,57884490000.0,12.022705395355327,11.88,616660915.4610614,299445049.80662817,79324444.8,4500000.0,832281520.4676895,3465.799187576715,1134.73,1134.8727053953553
2017-12-01,0.3125236893191291,2769575877811.1064,57884490000.0,12.02462823065217,11.88,18988393.195252515,180825746.68839124,75016627.2,4354838.70967742,120442673.97396633,2092.890586671195,1134.73,1134.874628230652
2017-12-02,0.3092559956917407,2769371195819.4365,57884490000.0,12.021360537024782,11.87,-191619362.9689545,63485976.40852465,72193766.4,4354838.70967742,-204681991.67010728,734.7913936171834,1134.7199999999998,1134.8713605370247
2017-12-03,0.3068260253322439,2769218987188.6416,57884490000.0,12.018930566665285,11.87,-168164451.27312952,90678188.78777936,70367529.6,4354838.70967742,-152208630.79502758,1049.5160739326316,1134.7199999999998,1134.868930566665
2017-12-04,0.3024117064720385,2768942482816.0776,57884490000.0,12.01451624780508,11.84,-264531587.1678835,60762382.913352706,68380329.6,4354838.70967742,-276504372.5642082,703.2683207563971,1134.6899999999998,1134.8645162478049
2017-12-05,0.30077396117083194,2768839897626.5454,57884490000.0,12.012878502503872,11.85,-166186435.44697535,140666177.4244077,72710092.8,4354838.70967742,-102585189.53224507,1628.0807572269407,1134.6999999999998,1134.8628785025037
2017-12-06,0.2991091740134187,2768735618587.5835,57884490000.0,12.011213715346459,11.86,-146337350.07127562,128007063.41919808,81593913.60000001,4354838.70967742,-104279038.96175496,1481.5632340184964,1134.7099999999998,1134.8612137153464
2017-12-07,0.2939035551286998,2768409548716.0786,57884490000.0,12.006008096461741,11.87,-278391161.42026114,37945351.02489155,81269222.4,4354838.70967742,-326069871.505047,439.18230352883734,1134.7199999999998,1134.8560080964617
2017-12-08,0.29307048948799835,2768357367099.9375,57884490000.0,12.00517503082104,11.87,-95073495.74519987,133746251.11382884,86499532.8,4354838.70967742,-52181616.141048454,1547.9890175211672,1134.7199999999998,1134.8551750308209
2017-12-09,0.30693177048755677,2769225610860.0957,57884490000.0,12.019036311820598,11.88,444371837.880627,513821080.98720473,85594320.0,4354838.70967742,868243760.1581542,5947.003252166722,1134.73,1134.8690363118205
2017-12-10,0.3085281347426995,2769325604021.154,57884490000.0,12.02063267607574,11.87,5550676.822542503,174331658.94512114,75534336.0,4354838.70967742,99993161.05798621,2017.7275340870501,1134.7199999999998,1134.8706326760757
2017-12-11,0.3028004406432237,2768966832370.6753,57884490000.0,12.014904981976265,11.87,-304594944.104785,20461853.93606433,70283721.60000001,4354838.70967742,-358771650.47839814,236.8270131488927,1134.7199999999998,1134.8649049819762
2017-12-12,0.29857058036674117,2768701882126.0684,57884490000.0,12.010675121699782,11.88,-249711142.8845555,61951800.98737623,72836064.0,4354838.70967742,-264950244.60685667,717.0347336501878,1134.73,1134.8606751216996
2017-12-13,0.2916364466138673,2768267541435.3906,57884490000.0,12.003740987946909,11.88,-355444085.8705232,6826557.1026928015,81368323.2,4354838.70967742,-434340690.6775078,79.01107757746298,1134.73,1134.8537409879468
2017-12-14,0.28454646816656404,2767823438935.288,57884490000.0,11.996651009499605,11.87,-353714892.89192784,1795337.09928097,87828105.6,4354838.70967742,-444102500.1023243,20.779364575011225,1134.7199999999998,1134.8466510094995
2017-12-15,0.2785353544339463,2767446914428.635,57884490000.0,11.990639895766988,11.87,-320408341.1870681,37219873.24358532,88981200.0,4354838.70967742,-376524506.65316015,430.78556994890414,1134.7199999999998,1134.8406398957668
2017-12-16,0.2746186637610924,2767201580520.6587,57884490000.0,11.986723205094133,11.86,-230481693.89838126,76215047.03222018,86712422.4,4354838.70967742,-245333907.9758385,882.1185999099558,1134.7099999999998,1134.8367232050941
2017-12-17,0.26859684474673295,2766824385455.918,57884490000.0,11.980701386079774,11.87,-312414978.24797875,24797552.21706306,85222800.0,4354838.70967742,-377195064.7405931,287.0087062160076,1134.7199999999998,1134.8307013860797
2017-12-18,0.2695127583128654,2766881756505.4385,57884490000.0,11.981617299645906,11.85,-50012566.694973536,190783136.525342,79044681.60000001,4354838.70967742,57371049.52069103,2208.1381542284953,1134.6999999999998,1134.8316172996458
2017-12-19,0.2662311745120475,2766676204460.242,57884490000.0,11.978335715845088,11.85,-218556111.59694168,99789948.31050888,82431043.2,4354838.70967742,-205552045.19611022,1154.9762535938528,1134.6999999999998,1134.828335715845
2017-12-20,0.2606999455797837,2766329739006.826,57884490000.0,11.972804486912825,11.86,-305415193.0866831,52251304.78036223,88946726.4,4354838.70967742,-346465453.4159983,604.7604719949333,1134.7099999999998,1134.8228044869127
2017-12-21,0.25743622724239573,2766125306019.6123,57884490000.0,11.969540768575436,11.88,-225468073.541742,117177483.43737498,91787558.4,4354838.70967742,-204432987.21404445,1356.220873117766,1134.73,1134.8195407685753
2017-12-22,0.25008647105579423,2765664931545.7163,57884490000.0,11.962191012388836,11.87,-370490088.2408427,7743400.254719221,93272947.2,4354838.70967742,-460374473.8958009,89.62268813332432,1134.7199999999998,1134.8121910123887
2017-12-23,0.24269939268014037,2765202219282.2783,57884490000.0,11.954803934013182,11.86,-369868214.44212526,924508.1137494865,89413718.4,4354838.70967742,-462712263.4380532,10.700325390619057,1134.7099999999998,1134.804803934013
2017-12-24,0.2382003595622369,2764920408572.901,57884490000.0,11.950304900895278,11.86,-244876638.20993066,50691186.742186084,83270419.2,4354838.70967742,-281810709.377422,586.7035502567834,1134.7099999999998,1134.8003049008953
2017-12-25,0.23326579200887707,2764611316831.134,57884490000.0,11.945370333341918,11.85,-265190809.718199,31460105.06094072,71006198.4,4354838.70967742,-309091741.7669357,364.12158635348055,1134.6999999999998,1134.795370333342
2017-12-26,0.226706938907885,2764200482992.695,57884490000.0,11.938811480240926,11.85,-359562831.22941303,15454090.700111296,62370259.2,4354838.70967742,-410833838.43897915,178.86679051054742,1134.6999999999998,1134.7888114802408
2017-12-27,0.22365067468990552,2764009044529.198,57884490000.0,11.935755216022946,11.84,-227016630.56007767,104533853.7732316,64600848.00000001,4354838.70967742,-191438463.4965235,1209.88256681981,1134.6899999999998,1134.7857552160228
2017-12-28,0.21894117328980295,2763714050494.7925,57884490000.0,11.931045714622844,11.84,-257788682.2015012,48723700.90540234,81574214.39999999,4354838.70967742,-294994034.40577626,563.9317234421567,1134.6899999999998,1134.7810457146227
2017-12-29,0.21636484462257102,2763552674263.439,57884490000.0,11.928469385955612,11.85,-174236298.16329485,106444505.51966524,89229600.0,4354838.70967742,-161376231.35330704,1231.996591662792,1134.6999999999998,1134.7784693859555
2017-12-30,0.21152435398054276,2763249475316.9507,57884490000.0,11.923628895313584,11.86,-253359924.2427889,36229134.864361875,81713318.39999999,4354838.70967742,-303198946.4881044,419.3186905597439,1134.7099999999998,1134.7736288953135
2017-12-31,0.2124592656892343,2763308036373.277,57884490000.0,11.924563807022276,11.85,-36706906.66640626,177985009.70235392,78362208.0,4354838.70967742,58561056.32627026,2060.011686369837,1134.6999999999998,1134.774563807022
2018-01-01,0.21430688406415943,2763423767605.1333,57884490000.0,11.9264114253972,11.83,40670779.29384566,158371580.2720868,78956289.0,4354838.70967742,115731231.85625504,1833.0044012973008,1134.6799999999998,1134.776411425397
2018-01-02,0.21168334989809529,2763259434512.88,57884490000.0,11.923787891231136,11.82,-160427901.61448327,80000018.07072528,79550370.0,4354838.70967742,-164333092.2534354,925.9261350778389,1134.6699999999998,1134.773787891231
2018-01-03,0.2109067844971384,2763210791962.184,57884490000.0,11.92301132583018,11.83,-61644156.392274134,97500895.40610872,80144451.0,4354838.70967742,-48642550.69584283,1128.482585718851,1134.6799999999998,1134.77301132583
2018-01-04,0.215156794856325,2763477004368.8936,57884490000.0,11.927261336189366,11.84,155401283.469268,195904493.94977066,80738532.0,4354838.70967742,266212406.70936123,2267.413124418642,1134.6899999999998,1134.7772613361892
2018-01-05,0.21013801206410987,2763162637547.8857,57884490000.0,11.922242553397151,11.81,-251134012.01033822,22454642.712438498,81332613.0,4354838.70967742,-314366821.0075771,259.89169806063074,1134.6599999999999,1134.772242553397
2018-01-06,0.21470953937045617,2763448989152.636,57884490000.0,11.926814080703497,11.83,129579743.5034922,243053393.95677784,81926694.0,4354838.70967742,286351604.75059265,2813.1179856108547,1134.6799999999998,1134.7768140807034
2018-01-07,0.21271732668273288,2763324200813.4434,57884490000.0,11.924821868015773,11.79,-142504100.62589103,104591375.14260763,82520775.0,4354838.70967742,-124788339.19296081,1210.5483234098106,1134.6399999999999,1134.7748218680156
2018-01-08,0.2058582000391723,2762894558422.629,57884490000.0,11.917962741372213,11.78,-334318610.3284809,6403858.22373037,97372800.0,4354838.70967742,-429642390.8144279,74.11872944132374,1134.6299999999999,1134.7679627413722
2018-01-09,0.20108572457191887,2762595619814.7847,57884490000.0,11.913190265904959,11.77,-241991216.204325,44780247.06981147,97372800.0,4354838.70967742,-298938607.8441909,518.2898966413364,1134.62,1134.7631902659048
2018-01-10,0.19523337081117342,2762229039724.8804,57884490000.0,11.907337912144214,11.77,-291690280.212036,26837829.01747021,97372800.0,4354838.70967742,-366580089.9042432,310.62302103553486,1134.62,1134.757337912144
2018-01-11,0.19190955425795359,2762020842301.9775,57884490000.0,11.904014095590995,11.79,-198155784.40856585,91686000.21519077,97372800.0,4354838.70967742,-208197422.9030525,1061.1805580461894,1134.6399999999999,1134.754014095591
2018-01-12,0.18695750916062065,2761710655800.751,57884490000.0,11.899062050493662,11.8,-241683209.53361905,33224347.016570613,97372800.0,4354838.70967742,-310186501.2267258,384.54105343253025,1134.6499999999999,1134.7490620504936
2018-01-13,0.19247128279555478,2762056027888.194,57884490000.0,11.904575824128596,11.8,158065301.1210001,289034425.0316112,97372800.0,4354838.70967742,345372087.4429339,3345.305845273278,1134.6499999999999,1134.7545758241286
2018-01-14,0.18839508865286794,2761800702992.198,57884490000.0,11.900499629985909,11.8,-215531310.6276703,61934053.34160206,97372800.0,4354838.70967742,-255324895.99574566,716.8293210833572,1134.6499999999999,1134.7504996299858
2018-01-15,0.1865745577640689,2761686668467.9414,57884490000.0,11.898679099097109,11.81,-116951308.391053,104644422.84377079,97372800.0,4354838.70967742,-114034524.25695963,1211.1623014325323,1134.6599999999999,1134.748679099097
2018-01-16,0.17980216445484512,2761262458884.985,57884490000.0,11.891906705787886,11.8,-329197126.1029875,6715181.856355378,97372800.0,4354838.70967742,-424209582.95630956,77.7220122263354,1134.6499999999999,1134.7419067057879
2018-01-17,0.1769936051994832,2761086536179.964,57884490000.0,11.889098146532524,11.8,-175263251.7328311,101068185.42175291,97372800.0,4354838.70967742,-175922705.02075562,1169.7706646036218,1134.6499999999999,1134.7390981465323
2018-01-18,0.17052352818002825,2760681263103.1064,57884490000.0,11.88262806951307,11.8,-320307241.1787549,16761803.031232074,97372800.0,4354838.70967742,-405273076.85720026,194.00234989851938,1134.6499999999999,1134.7326280695129
2018-01-19,0.170757208517165,2760695900386.24,57884490000.0,11.882861749850205,11.8,-49234370.447753586,165599292.2910821,97372800.0,4354838.70967742,14637283.133651115,1916.6584755912281,1134.6499999999999,1134.7328617498501
2018-01-20,0.1695626670393347,2760621076624.684,57884490000.0,11.881667208372376,11.78,-80153585.7642494,107057462.91774942,97372800.0,4354838.70967742,-74823761.5561774,1239.0910059924702,1134.6299999999999,1134.7316672083723
2018-01-21,0.16339678516221104,2760234857741.606,57884490000.0,11.875501326495252,11.77,-311794719.7738393,27303475.405282356,97372800.0,4354838.70967742,-386218883.0782343,316.01244682039766,1134.62,1134.725501326495
2018-01-22,0.1603974305936414,2760046983988.1816,57884490000.0,11.872501971926683,11.77,-163926541.14063385,77780426.42582907,97372800.0,4354838.70967742,-187873753.4244822,900.2364169656142,1134.62,1134.7225019719267
2018-01-23,0.1561232452867927,2759779257309.634,57884490000.0,11.868227786619833,11.76,-229410383.50204256,63411343.664016716,97372800.0,4354838.70967742,-267726678.54770327,733.9275887038972,1134.61,1134.7182277866198
2018-01-24,0.1522081880978427,2759534025719.922,57884490000.0,11.864312729430884,11.77,-220365379.89516145,76861428.89300604,97372800.0,4354838.70967742,-245231589.71183285,889.5998714468292,1134.62,1134.7143127294307
2018-01-25,0.15558121528385618,2759745305601.4272,57884490000.0,11.867685756616897,11.79,89278796.84104553,223728723.3742271,97372800.0,4354838.70967742,211279881.50559524,2589.4528168313323,1134.6399999999999,1134.717685756617
2018-01-26,0.15175868210699375,2759505869536.3975,57884490000.0,11.863863223440035,11.78,-174803402.12065023,37094975.80045701,97372800.0,4354838.70967742,-239436065.02987066,429.3399976904746,1134.6299999999999,1134.71386322344
2018-01-27,0.15120952617071,2759471471473.5454,57884490000.0,11.863314067503751,11.77,-54520808.74112932,121850384.59894536,97372800.0,4354838.70967742,-34398062.85186138,1410.3053773026083,1134.62,1134.7133140675037
2018-01-28,0.14725935454634836,2759224040383.698,57884490000.0,11.859363895879389,11.77,-229799771.6558897,84096320.51825681,97372800.0,4354838.70967742,-247431089.8473103,973.3370430353798,1134.62,1134.7093638958793
2018-01-29,0.1427838348845728,2758943702511.6123,57884490000.0,11.854888376217614,11.77,-242968212.7963046,64357979.41993616,97372800.0,4354838.70967742,-280337872.08604586,744.8840210640759,1134.62,1134.7048883762175
2018-01-30,0.14024308690243625,2758784554985.37,57884490000.0,11.852347628235478,11.76,-136689257.57190982,79269370.03932463,97372800.0,4354838.70967742,-159147526.24226263,917.4695606403313,1134.61,1134.7023476282354
